id,nama
39804,SHORTENING SANIA MP 44 MIN
39899,SHORTENING BLUE TEAM 45 48
40648,SHORTENING MAFEIX 3436
39592,SABA
39601,SHORTENING 39 43 SUNBAKE 
41295,SHORTENING 38 42
40343,SHORTENING SANIA PALM FAT 32 34
39782,SHORTENING FORTUNE BAKERS FAT
40733,SIMBA
40935,SHORTENING SUN BAKE
40560,SHORTENING PALM OIL DENOIL 38 GOLDEN STANDARD
39544,SANIA SHORTENING 41 43
40356,SHORTENING S168 BAKERY FATS MAFEIX
40368,SHORTENING BCF S 138
40802,SHORTENING WILSHORT 2010 
41057,SHORTENING 36 39 GOLDEN PALM ALL PURPOSE PALM 
41351,SHORTENING C L
41208,SHORTENING SANIA 48 52
41256,SHORTENING K4347 
40639,SHORTENING BAKERY FAT
41232,SHORTENING PALM OIL 33
39986,SST CK 369
40980,SHORTENING BUTTERIX 30 34
41287,SHORTENING FRY RITE 36 39
39840,SHORTENING TRUSBAKE
40510,SANIA SPREAD FAT SHORTENING 413 
41228,SHORTENING 41 43 PALM TREE PSS42 02JK
40954,SHORTENING MEIZAN
40033,SANIA PALM FAT
41310,SHORTENING S FAT 
41028,SHORTENING VEGATABLE FAT 42 48
40309,SHORTENING PALM OLEON 36 39
41044,SHORTENING DFA FATS BUTTERIX
40995,SANIA ROYALE
39635,SHORTENING FUTURE GENERATION
39554,SHORTENING VIKING 36 39
40406,SHORTENING 34 37
41350,SHORTENING FRYING FATS FRYIX 33 36 
40407,SHORTENING 34 36
40709,SANIA BAKERS FAT
41338,SHORTENING 42 48
41463,SHORTENING VEGETABLE FAT H 
40060,SHORTENING SHORTEX 45 48 BLUE TEAM
40395,SKS
40994,SHORTENING SPREADFAT BESSPREAD SP
40203,SHORTENING PRODALIMENTA 42 44
40745,SHORTENING 36 39
41190,SHORTENING SANIA 33 39
41130,SHORTENING WILFRY 35 39 
39777,SHORTENING SANIA 3640 AB
41197,SHORTENING SUNILENS
40393,SHORTENING MEIZAN K 4750
40465,SHORTENING 47 50 PALM TREE
39872,SHORTENING SANIA PALM OIL
39950,SHORTENING HUAQI 39 43
39790,SHORTENING SANIA PALM FAT
41407,SHAHISTA
40281,SHORTENING 39 43 WILSHORT DONUT FRY 
41206,SHORTENING PELICAN ALL PURPOSE SHORTENING 
39772,SHORTENING VEGETABLE FAT P
40831,SHORTENING GOLDEN BELL 777
41170,SHORTENING ROYAL
40616,SHORTENING SANIA 4245
39854,SHORTENING 34 37 POLFAT A 4 PALMITIC 2 
40233,SIBON
40183,SHORTENING CF 391 
40279,SHORTENING TIGER
40810,SHORT SANIA 43 47
40388,SHORTENING BLUE CREW
39570,SHORTENING FRYING FATS FRYIX 33 39
39856,SHORTENING 48 50 
41047,SHORTENING NON HPO
39886,SANIA SOFT CANDY
39525,SHORTENING CHOCOLATE SPREAD FAT WILSPREAD SS
39815,SHORTENING FRUOIL SUNNZ
41319,SHORTENING WILSHORT 4410
40642,SHORTENING PALM OIL
40670,SHORTENING FRUOIL T 
40960,SHORTENING 47 50
41109,SHORTENING 50 55 GOLDEN SWALLOW
40627,SHORTENING KOSHER PALM OIL S 113
40811,SHORTENING PALM OIL S117
40135,SHORTENING PALM FAT 32 34
39971,SHORTENING 52 56 
41184,SHORTENING 36 5 37
40743,SHORTENING 4347 BE VIKING 
40444,SHORTENING EPIWAX B3922 
39908,SHORTENING WILSHORT 33 36 
41223,SHORTENING 413
39660,SHORTENING 42 45 BLUE CREW 
41457,SANIA SHORTENING 38 40
40292,SHORTENING WILSHORT 40 42 
40569,SHORTENING S 111
40834,SHORTENING 42 45 S FAT PALMAZSIR
41282,SHORTENING PALM OIL 33 39
39648,SHORTENING TIGER 100
40394,SHORTENING WILMAX 3100 
40373,SHORTENING MIXED FAT 48 52
40885,SHORTENING 40 42
39630,SHORTENING BLUE TEAM 36 39
40983,SHORTENING FRY RITE 39 43
40446,SHORTENING HARTEX 39
39509,SHORTENING RPO
40469,SHORTENING WILKRIM 5000 GALAXY 
39693,SHORTENING L IL MP 40 50
39532,SPREADIX WILSPREAD PG120828
39574,SHORTENING FORTUNA SHORTENING 
40883,SHORTENING BLUE TEAM HARTEX 36
40181,SHORTENING 43 45
40415,SHORTENING WILSHORT 38 42 
40570,SHORTENING S 118
40067,SANIA PALM OIL 48 51
41364,SHORTENING WILSHORT 36 39 
41453,SANIA COATING FAT
41401,SHORTENING S168
40030,SHORTENING P FAT 3437 
40103,SHORTENING SANIA CREAM FAT
40528,SHORTENING WILSHORT 2000 SANIA 
39617,SHORTENING 41 43
37779,RBD PALM OIL AP 33 36 
37893,RBD PALM OIL PALM FAT 36 39 
39397,RBDPO REFINED BLEACHED DEODORIZED PALM OIL
38638,RIA
38340,RBDOL SPREAD FAT 220
38882,RHPMF
37595,RBD PALM OIL S117 BAKERY FATS MAFEIX 
39303,RPO FOURSEAS
38807,RBD PALM OIL PALM OIL STEARIN 43 
39213,RBDPKO REFINED BLEACHED DEODORIZED PALM KERNEL OIL
38897,RBD PALM KERNEL STEARIN ULTRA CHOCO 
39323,RBD PALM OIL 39 42 
38950,RBD PALM OLEIN KFC 
38401,RBDCNO ICEIX 26
38884,RBD PALM OIL SF PALM OIL 
38704,RDB PALM OIL S117 BAKERY FATS MAFEIX 
37788,RBD PALM OLEIN 64 WILFIL 8100 
38578,RBD PALM OIL MAGIC 38 
39404,RBDPO KFC FRYING OIL IN PAIL
37845,RBD PALM OLEIN TILEMSI 
38342,RBDCNO RIO 25
39257,RBDPS REFINED BLEACHED DEODORIZED PALM STEARIN
37572,RUSSO
38140,RBDPOL WILLSPREAD SS
38146,RBDOL SPREAD FATS SPREADIX IBC
38781,RELEASE IX
37611,RBD PALM OIL PALM FAT 369 
38908,RBDOL SPREAD FATS SPREADIX
37948,RBD ST PRODALIMENTA MP 44 MIN
37642,RBD PALM OIL 43 45 
39121,RBDCNO REFINED BLEACHED DEODORIZED COCONUT OIL BIB MIROIL BLUE TEAM ICEIX 26 DELICATO 
38536,RBD PALM OIL MOLFAT 10 TE
38431,RBD HYDROGENATED PALM STEARIN IN FLAKES
38429,RBD PALM OIL POLIVA PALM OIL 
39099,RBD PALM OIL Palm Oil 36 39 Premium quality 
39437,RBD PALM OLEIN WILSPREAD SP
38739,RBD PALM STEARINE PALM FAT 525 
38497,RBD PALM OLEIN IV 64 GOLDEN PALM 
39137,RBD PALM OLEIN ALFFI 
38258,RBDCNO MIROIL
38302,RBD PALM OLEIN WILBAKE 9300 
38741,RBDCNO DELICATO
38339,RBD PALM OIL PREMIUM QUALITY 
37646,RBDOL REFINED BLEACHED DEODORIZED PALM OLEIN
38817,RBD PALM OIL SEDINA 
39098,RBD PALM OLEIN RIKI 
38270,RBDOL SPREAD FAT 180
37930,RBD PALM OIL PALM OLEON 42 
39291,RBD PALM STEARINE MAGIC 50 
39393,RBD PALM OIL SHORTENING 
37920,RBDPS COLGATE
38274,RBD PALM OIL PALMOLEON 42 
38466,RBDCNO GOLDEN GLOBE
38326,RBD PALM OIL 43 45 SOUP FATS SOUPIX 
38699,RBDPO KOSHER 52 55
38413,RELEASE OIL
37922,RBD PALM OLEIN IV 60 FRESH N FRY 
39292,RDBD PALM STEARIN DENOIL 50 
38162,RBD PALM OIL POLIVA BAKER FAT 
39332,RBDPOL SWITEK
39132,RBDPKS REFINED BLEACHED DEODORIZED PALM KERNEL STEARIN
38987,RHPS FLAKES REFINE
38314,RBDPO POLIVA BAKERY FAT
37939,RBDPOL CHOC OIL
38889,RBDPO VEGETABLE OIL
39194,RBD PALM OIL AP 36 39 FUTURE GENE 
39300,RBD PALM KERNEL OIL WILKRIM 2000 BLUE TEAM
37981,REFINED HYDROGENATED PALM OIL IN FLAKES
39218,ROSA
37867,RBDCNO BLUE TEAM
39412,RBD PALM OLEIN RENYAAH 
38343,RBD PALM OIL POLFAT A 4 PALMITIC 2 
37539,RBDPOL PARTIALLY HYD PALM OLEIN BIB
38154,REFINED HYDROGENATED PALM STEARIN FLAKES
38556,REFINED HYDROGENATED VEGETABLE FAT PALM OIL IN FLAKES EPIWAX B3981
37510,RBDPKL REFINED BLEACHED DEODORIZED PALM KERNEL OLEIN
39157,RED SEA PALM COOKING OIL
38030,RBD PALM OLEIN IV 64 DOUBLE REFINE SPECIAL OLEIN SFRY 65
38301,RBDOL
38792,RDB PALM OIL MOLFAT 10TE 
38488,RBD PALM OIL VEGETABLE OIL 
37880,RBD COCONUT OIL GOLDEN COCONUT 
38584,RH VEGETABLE FAT PALM OIL IN FLAKES FOOD GRADE GOLDEN ORIOLE
38213,RHPO REFINED HYDROGENATED PALM OIL
38018,RBDST
37514,RBD PALM OIL P FAT 3437 
38192,RBD PALM OIL PALM OLEON 36 39 
39186,RBDCNO KOSHER
39074,RBD PALM OIL S113 BAKERY FATS MAFEIX 
39261,RBD PALM STEARIN SANIA MP 44 MIN
35996,Palm Tree
35912,PPMF
34441,PMF 35
33976,PALMACO
33436,PALM OIL 33
35326,PAAVANI
34063,PMF MILKO 280 ICEIX 28
33774,PFAD PALM FATTY ACID DISTILLATE
35305,PMF MILKO 300
34364,PARVATI
34557,PKFAD PALM KERNEL FATTY ACID DISTILLATE
34628,PALMOLEIN OIL
34428,PMF 45
34817,POLIVA
33890,PALM OIL S113 BAKERY FATS MAFEIX
34757,PALM MID FRACTION 38
34991,PALM TREE SHORTENING 43 47
34433,PMF 49
35240,PMF PALM MILD FRACTION
34429,PMF 46
35261,PALM OIL STEARIN 43
29112,MEIZAN
27422,MANILA OIL
28968,MINOLA
26743,LUCIE
27122,LELE
23259,KOSHER 43 45
23917,KIRAM MOL BRAND
23387,K076
23949,KALPAL 39
20946,INTERESTERIFIEDN OF PALM FRACTION KERNEL OIL WILMIC 2000 
22270,JULIE
22500,JIBO
21216,IERPS RKO IN BULK
21218,Huaqi
19167,HPOL HYDROGENATED FRACTIONATED FAT
20374,HYDROGENATED VEGETABLE FATS IN FLAKES
20421,HRPS HYDROGENATED REFINED PALM STEARIN
19326,HYDROGENATED VEGETABLE FAT PALM OIL IN FLAKES EPIWAX B3988W 
20044,HPOL PALMFIL 180
19544,Haansbro
20551,HPS HYDROGENATED PALM STEARIN
20571,HAPPY FIESTA
20414,HRKL HYDROGENATED REFINED KERNEL OLEIN
20114,Golden Swallow Sania
19445,HRKS HYDROGENATED REFINED KERNEL STEARIN
20586,HST HARD STEARIN
19550,HROL HYDROGENATED REFINED OLEIN
19557,HPOL PALMFIL 336
1389,AL YOUSEF BRAND
4807,BLUE TEAM
10327,CPKL CRUDE PALM KERNEL OLEIN
9068,CBR SANIA WILLARINE 200
8788,CBR WILLARINE 420
9965,CBR SANIA WILLARINE 700
9802,CBE WILCHOC SP
9107,CPS CRUDE PALM STEARIN
8393,CEKA 630
9596,CBR 800 WAXY CARACTER
10108,CBR SANIA WILLARINE 880 LT
9469,CNFAD COCONUT FATTY ACID DISTILLATE
9481,CBR SANIA WILLARINE 500
9116,CK HARDENER RHPS 
10036,CHOCOLATE SPREAD FAT SWITEX
9771,CBR SANIA WILLARINE 600
8976,CBR WILLARINE 802S 
9298,CBR SANIA WILLARINE 350
10281,CBR SANIA WILLARINE 850
9109,CPKS CRUDE PALM KERNEL STEARIN
9933,CCNO CRUDE COCONUT OIL
10016,CPOL CRUDE PALM OLEIN
9766,CBS MARGO INGREDIENTS FOR LIFE
9223,CBR WILLARINE 347 
9656,CPKO CRUDE PALM KERNEL OIL
8701,CHOCOLATE SPREAD FATS SPREADIX BASIX
9618,CBR CONFAT 370
9572,CHEEFS CHOICE
10058,CBR SANIA WILLARINE 800 S
10238,CBR SANIA WILLARINE 800
8653,CPO CRUDE PALM OIL
10318,CHOC OIL
8617,CBS K700 1 MARGO 
9187,CBE WILCHOC SP2
9727,CBR WILLARINE 800
8973,CEKA 430
10142,CBR WILLARINE 380
9799,CBE WILCHOC SS
13942,DOUBLE REFINED COCONUT OIL
12870,DIANE
13109,DEVON KING S
16069,FRY RITE SHORTENING K4347 
15325,EMPRESS
15978,FAT D EQUIVELENT
14984,FRY RITE VEGETABLE SHORTENING 3639 
17548,GOLDEN FIESTA
17697,GPMF GRADED PALM MID FRACTION
18572,Fortune Shortening
17066,Fortune Bakers Fat
17235,Fortune Frying Shortening
42372,Silymarin Extract Powder
32158,Mono Ammonium Glycyrrhizinate
27896,Licorice Flavone
21591,IP Non GMO Concentrated Lecithin
21092,IP Non GMO Phytosterols
18966,Glycyrrhizin
20607,Glycyrrhizic Acid
14199,Dipotassium Glycyrrhizinate
14129,Disodium Glycyrrhizinate
5367,Ammonia Glycyrrhizin AG 
4647,Astaxanthin
3234,18 beta Acetyl Glycyrrhetinic Acid
62769,fib l Minuman serbuk rasa lemon sirsak 
47989,XNSIIL Minuman Serbuk Rasa Stroberi Jambu dan Lemon 
49016,WMP minuman serbuk rasa blackcurrant ditambah prune 
47600,WAKAGAIRI minuman serbuk rasa rosella 
49004,Vitro Minuman serbuk rasa anggur 
47846,VOMEIGEN minuman serbuk rasa anggur delima 
44037,TAJIR Minuman Serbuk Kopi Rasa Jinten Hitam dan Madu 
43940,TGS minuman serbuk rasa lemon 
40189,S3Carbo Minuman serbuk rasa stroberi 
40215,S3Glucal Minuman Serbuk mengandung susu 
41323,SOYESS Minuman Serbuk Kedelai 
40604,SSHIK Minuman Serbuk Rasa Blackcurrant 
40828,S3Fitolim Minuman serbuk rasa persik mangga 
40004,SHIZEN AOJIRU Minuman Serbuk dengan Teh Hijua 
39354,REJUVE minuman serbuk rasa apel 
34445,PAPILUZ Minuman serbuk rasa anggur 
33932,Onkei Minuman serbuk teh 
33733,ORIBEL minuman serbuk rasa aneka beri 
34265,OASEFOOD Minuman Serbuk Apel dengan Kurma Madu 
34661,Ogumix Minuman serbuk rasa mixberry 
34046,Onkei Minuman serbuk stroberi jambu lemon 
33728,Optifor Minuman serbuk rasa aneka beri 
34342,Oazlim Minuman serbuk rasa lemon blackcurrant 
32166,NEUVEN Minuman Serbuk Rasa Mixfruit 
30933,MOIREA ALCEO minuman serbuk kopi ginseng 
30045,MOIREA MACRA minuman serbuk rasa kiwi mint 
29382,MYBIO Minuman Serbuk Kopi Durian 
30634,MOIREA NICETO minuman serbuk kopi dengan kopi hijau 
30517,MOIREA IONA minuman serbuk rasa anggur 
27569,MIGO minuman serbuk rasa anggur jeruk 
29092,MD S Minuman Serbuk Rasa Anggur 
26885,LYN Minuman Serbuk Rasa Mangga Apel 
26328,L ELIXIR Minuman Serbuk Rasa Jeruk dan Melon 
24456,Kayago Cerelo Minuman serbuk sereal 
23376,Kayago Calotrim Minuman serbuk rasa lemon 
24419,K C Minuman Serbuk Kopi Rasa Durian 
23716,Kava Minuman serbuk kopi kurma madu 
23199,Kayago Colago Minuman serbuk rasa nanas mint 
23720,Kayago Vibero Minuman serbuk leci mangga 
23101,Kayago Stemmo Minuman serbuk rasa stroberi 
25032,Kayago Cobero Minuman serbuk kopi aneka berry 
24469,KAMARIA minuman serbuk rasa delima 
21490,INULRISEL minuman serbuk rasa anggur 
21505,Jeonsin Minuman serbuk teh rasa kayu manis 
20930,JEONSIN Minuman Serbuk Kopi Hijau 
2203,5BERKIN9 minuman serbuk rasa stroberi mangga apel 
1751,ALPHA KOFFEE Minuman Serbuk Kopi 
1279,AGRI NO Minuman Serbuk Rasa Delima 
4937,B17 Minuman serbuk kopi aprikot 
3889,BG27 Minuman Serbuk sereal rasa vanilla 
12363,Chocona Minuman serbuk coklat rasa buah naga 
10618,Celthone Minuman serbuk rasa manggis 
14489,DROGEN DUN minuman serbuk kopi dengan kopi hijau 
14369,DYBER minuman serbuk rasa kiwi 
14201,Dtozym Minuman serbuk rasa blueberry 
15081,Fiforlif Minuman serbuk rasa blackcurrant 
16387,Exotico Minuman serbuk kopi mangga 
15187,Exotico Minuman serbuk kopi rasa manggis 
15784,Exotico Minuman serbuk kopi mangga without sugar 
14811,Exotico Minuman serbuk kopi rasa jahe 
15463,FRUSTEM Minuman Serbuk Rasa Apel dan Anggur 
16066,EXOTICO Minuman Serbuk Kopi Rasa Coklat 
14818,Exotic Minuman serbuk teh hijau 
15243,Exotico Sumatra Robusta Green Coffee without sugar
16372,ESTOLIN minuman serbuk rasa leci mint 
15632,Exotico Minuman serbuk kopi lemon 
14935,Exotico Minuman serbuk coklat rasa mint 
16618,FUNDRINK Minuman serbuk kopi dengan kurma dan madu 
16732,Exotico Minuman serbuk kopi dengan manggis without sugar 
16598,Exotico Sumatra Robusta Green Coffee
15515,Enerfabir Minuman serbuk rasa apel jambu kiwi 
15035,Exotic Minuman serbuk teh hijau without sugar 
14919,Exotico Minuman serbuk kopi rasa durian 
14920,Exotico Minuman serbuk kopi rasa jahe without sugar 
15621,Exotico Minuman serbuk kopi lemon without sugar 
18639,Fundrink Lemon tea 
16968,Garcima Minuman serbuk rasa anggur dengan kurma 
17753,GICAFE Minuman Serbuk Kopi 
18350,GANOFEE minuman serbuk kopi almond 
17599,GNT Minuman Serbuk Rasa Kiwi 
16834,Fundrink Maguya Minuman serbuk rasa manggis 
17163,Fundrink Minuman serbuk teh 
18297,GIZKIN minuman serbuk rasa apel anggur 
17249,G TOPS 354 Minuman serbuk kopi dgn delima 
18396,Fundrink Minuman serbuk rasa lemon 
18701,GLAMORE Minuman Serbuk Rasa Anggur dan Apel 
16799,GLONIER minuman serbuk rasa anggur 
19183,Greencinia Minuman serbuk rasa mixfruit 
20524,Glucella Minuman serbuk rasa apel 
19306,HH Minuman serbuk rasa stroberi delima 
19684,HH minuman serbuk sereal aneka biji dengan labu 
20067,HH minuman serbuk sereal aneka biji dengan rosella 
20069,HH Betavit Minuman serbuk rasa peach 
20413,HH minuman serbuk sereal ubi ungu 
19949,HH minuman serbuk rasa sirsak delima madu mint 
48840,WILCO Mie Instant Bentuk Bulat 
48503,YOKI MIE POLOS
48834,WILCO RAJA Kerupuk Rasa Udang 
48020,WILCO Mie Instant Bentuk Pipih 
48810,WILCO CAP RAJA Kerupuk Mentah Rasa Singkong Pedas 
49103,YOKI BASO
49222,WILCO BASO
48110,WILCO Kerupuk Tapioka Mentah 
47968,WILCO CAP RAJA Kerupuk Mentah Rasa Bawang 
48943,WILCO MIE POLOS
48793,WILCO BIHUN JAGUNG
46976,TWISTKO RASA JAGUNG BAKAR
46094,TWISTKO POP
45641,TWISTKO PARTY
46382,TWISTKO SALSA RASA BALADO
46900,TWISTKO RASA JAGUNG BAKAR PREMIUM 5000
46918,TWISTBALL RASA COKLAT
46039,TWISTKO RASA JAGUNG BAKAR PREMIUM 2000
45864,TWISTKO RASA JAGUNG KEJU BAKAR
45316,TIC TIC RASA BAWANG
45170,TIC TIC NEW BAWANG
44366,TIC TIC RASA AYAM
44497,TAMIKU RASA AYAM BBQ
43076,Sereal Good Vanilla
41546,SUPERMAN Wafer Salut Vanilla Isi Krim Vanilla Reguler 
43523,SUPERMAN CHOCO MILK WAFER
42572,SUPER TWIST RASA JAGUNG BBQ
43241,SUPERMAN ROCKETZ Wafer Krim Rasa Kacang dan Karamel Bersalut Cokelat 
42110,Sereal Good Coklat
41903,SUPERMAN Wafer Salut Cokelat Isi Krim Cokelat Reguler 
43186,SUPERMAN Wafer Salut Vanilla Isi Krim Kacang Family Pack 
41997,SUPERMAN Wafer Roll dengan Krim Rasa Cokelat 
42865,SUPERMAN GORIORIO Biskuit Rasa Cokelat 
42075,SUPERMAN Wafer Roll dengan Krim Rasa Vanilla 
42125,SUPERMAN Wafer Salut Cokelat Isi Krim Vanilla Family Pack 
41969,SUPERMAN Wafer Salut Cokelat Isi Krim Cokelat Family Pack 
42954,SUPERMAN Wafer Salut Vanilla Isi Krim Kacang Reguler 
41821,SUPERMAN GORIORIO Biskuit Rasa Madu 
41326,SUKI Makanan ingan Mi Rasa Krim Asam Sour Cream 
40726,SPIX SOBA RASA SAMBAL BALADO
40792,SPIX GREEN
40628,SPIX SOBA PREMIUM RASA SAMBAL BALADO
40348,SG4U Sereal Bubuk 
40651,SPIX HOT Makanan Ringan Mi Rasa Cabe Pedas 
41281,SO CHEEZ Makanan Ringan Ekstrudat Rasa Keju 
40855,SPIX FUJIMIE Makanan Ringan Mi Rasa Keju 
40800,SPIX MIE GORENG RASA SAMBAL BALADO
40875,SPIX MIE GORENG RASA BBQ
40806,SPIX SOBA RASA KENTANG BBQ
39651,SUKI RASA AYAM KECAP
40462,SOLEH BIHUN JAGUNG
39882,SPIX FUJIMIE RASA ORIGINAL
40014,SUKI Makanan Ringan Mi Rasa Mentega Madu 
41436,SPIX FUJIMIE Makanan Ringan Mi Rasa jagung Bakar 
40837,SPIX FUJIMIE RASA BBQ
39871,SPIX SOBA PREMIUM RASA AYAM BBQ
41308,SPIX FUJIMIE RASA BALADO
39511,SPIX SOBA RASA AYAM BAKAR
39957,SPIX KRENYES RASA SAMBAL BALADO
39720,SPIX FUJIMIE GORENG RASA BBQ
40478,SPIX MIE GORENG PREMIUM RASA SAMBAL BALADO
35901,Permen Raja Kelapa
36195,POTATO TUBE RASA CHICKEN BBQ
36182,POTATO WAVE PELLET Kerupuk Mentah 
34901,OPOTATO 2000 Makanan Ringan Rasa Rumput Laut 
33411,POLOS PELLET IDOLA ALAMI UDANG
33915,POLOS PELLET LEAF A
33986,POLOS PELLET WILCO ALAMI BAWANG
34070,POLOS PELLET UDANG
33482,O POTATO RASA BBQ
34278,POLOS PELLET IDOLA ALAMI BAWANG
33593,POLOS PELLET IKAN MENTAH
33702,POLOS PELLET WILCO ALAMI IKAN
34753,POLOS PELLET ONION
35108,O POTATO BBQ
33709,O POTATO RASA ORIGINAL
33537,POLOS PELLET WILCO PEDAS
34098,POLOS PELLET IDOLA ALAMI IKAN
33805,POLOS PELLET CHICKEN LEAG SHAPE
34447,O Krimer Krimer Minuman 
33914,POLOS PELLET LEAF B
35207,POLOS PELLET TIC TIC
34968,POLOS PELLET MR POP
35197,POKA POKA Biskuit Stik Salut Cokelat 
34874,POLOS PELLET NET
33622,POLOS PELLET ONION CRACKERS
33937,POLOS PELLET POTATO TUBE
34579,POC POC Biskuit Rasa Kentang 
30515,MY Cokelat Pasta dengan Kacang 
29386,MODENA Kukis Rasa Susu Milk Cookies Reguler 
30193,MODENA Kukis Rasa Mentega Karamel 
31034,MY CREZZ CREZZ Cokelat Pasta dengan Sereal 
30996,MODENA Butter Kukis Isi Cokelat 
31110,MY CHOCO Wafer Sereal Salut Cokelat 
29784,MODENA Kukis Rasa Susu dengan Choco Chip Family Pack 
30227,MY PROSFERO Cokelat Pasta dengan Sereal Rasa Cokelat 
30353,MR GIGA Makanan Ringan Puff Rasa Vanilla 
30537,MODENA Kukis Rasa Cokelat dengan Cereal Choco Chip Family Pack 
31092,MY PROSFERO Cokelat Pasta dengan Kacang Hazelnut 
30582,MYCHOCO POKA POKA Biskuit Stik Salut Cokelat 
30205,MODENA Kukis Rasa Mentega dan Vanilla 
30604,MODENA Kukis Rasa Mentega Butter Cookies 
29348,MY KREZZ KREZZ Cokelat Pasta dengan Sereal 
29983,MY Wafer Krim Rasa Cokelat 
29920,MODENA Kukis Rasa Cokelat dengan Cereal Choco Chip Reguler 
30988,MODENA Kukis Rasa Mentega Butter Cookies Mini 
27983,MISTER KEREN RASA SAMBAL BALADO
27448,MISTER BEBETO
29076,MALKREZ RUMPUT LAUT
27741,MALKREZ AYAM BAKAR
27799,MIE GEMES RASA AYAM PANGGANG
27974,MALKREZ SRUNDENG BEEF BALADO
27419,MISTER POTATO RASA SAMBAL BALADO
27970,MAESTRO Kopi Bubuk 
27655,MISTER POP RASA RUMPUT LAUT
28607,MISTER POP DENDENG SAPI
27742,MAMACOIS Krekers Kentang Rasa Original 
29187,MISTER POTATO RASA BBQ
28442,MISTER KENTANG GORENG ALA FRENCH FRIES
27784,MISTER KEREN RASA BBQ
28299,MIE GORENG RASA BBQ
28191,MIE GEMES RASA AYAM GORENG
27806,MISTER POP RASA AYAM SPESIAL
25340,LEANET POTATOS RASA SAPI PANGGANG
26029,LEANET V TOS RASA SAPI PANGGANG
25281,LEANET CINTA RASA AYAM BBQ
25662,LEGRANDE Wafer dengan Krim Rasa Kacang Hazelnut 
26734,LEANET TIC TIC RASA BAWANG
26901,LEANET TIC TIC RASA BALADO
26284,LEGRANDE Wafer Roll dengan Krim Rasa Cokelat 
26260,LEANET POTATOS RASA AYAM BBQ
25839,LEANET RASA SAMBAL BALADO
26172,LEGRANDE Biskuit Lapis dengan Krim Rasa Cokelat dan Karamel 
26699,LEGRANDE Wafer dengan Krim Rasa Kacang 
25444,LEANET CINTA RASA BEEF BBQ
27224,LEANET TATOR RASA BBQ
26004,LOV Krekers Rasa Karamel 
26281,LEGRANDE Wafer dengan Krim Rasa Cokelat 
26406,LEANET CUMI RASA CUMI BAKAR
25266,LEANET V TOS RASA ORIGINAL
25748,LEANET RASA AYAM BBQ
25429,LEANET TATOR RASA RUMPUT LAUT
25350,LEGRANDE Biskuit Lapis dengan Krim Rasa Kacang 
25226,LEGRANDE Wafer dengan Krim Rasa Cokelat Susu 
25364,LEGRANDE Biskuit Lapis dengan Krim Rasa Cokelat 
23243,KETAGI RASA AYAM GORENG
23996,K POP Makanan Ringan Ekstrudat Rasa Rumput Laut 
24388,KEREN MIE POLOS
21301,JAYA MIE BASO
22585,JAYA MIE KALDU SAPI
21401,JAYA BIHUN JAGUNG
22611,IDOLA BIHUN JAGUNG
22630,JARI JARI RASA JAGUNG BAKAR HAWAI
19233,HELTIS Biskuit Kentang Rasa Barbeque BBQ 
19411,HELTIS MALKREZ Malkist Rasa Cokelat 
19777,HELTIS MALKREZ Malkist Sandwich dengan Krim Rasa Kacang 
19258,HAPPY PUFF OLALA Makanan Ringan Puff Rasa Cokelat 
19448,HELTIS VEGETABLE
19851,HELTIS MALKREZ Malkist Rasa Ayam Bakar 
20247,HELTIS MALKREZ Malkist Rasa Rumput Laut 
19366,HELTIS MALKREZ Malkist Rasa Vanilla 
20498,HEPI O Biskuit Sereal Rasa Vanilla 
19658,HELTIS MALKREZ Malkist Rasa Srundeng Daging Balado 
19140,Go Rasa Susu dan Es Teller
20019,HELTIS MALKREZ Malkist Rasa Cream Crackers 
20762,HELTIS MALKREZ Malkist Rasa Kacang Karamel 
20290,HAPPY PUFF OLALA Makanan Ringan Puff Rasa Karamel 
19712,HELTIS Malkist Rasa Bawang Putih Keju 
19181,HELTIS MALKREZ Malkist Rasa Lemon 
20171,HELTIS Krekers Rasa Kentang Bakar 
20485,HEPI O Biskuit Sereal Rasa Cokelat 
16929,GEMEZ ENAAK Makanan Ringan Mi Rasa Ayam Kecap 
18485,GORIORIO DEO COKLAT
18484,GO Minuman Serbuk Sereal Rasa Vanilla 
17457,GO SAKURA RASA SAMBAL BALADO
18505,GORIORIO SUPER BISKUIT
18304,GORIORIO DEO Biskuit dengan Krim Rasa Cokelat 
16792,GORIORIO CHOCOPIZ
18079,GORIORIO O TAM TAM COKLAT 150 GRAM
18241,GO Minuman Serbuk Sereal Rasa Cokelat 
18140,GEMEZ Makanan Ringan Mi Rasa Honey Butter 
16882,GO MALKIST RASA MADU
17746,GOPEK SUPER JUMBO
17088,GO CREZZ CREZZ Makanan Ringan Ekstrudat Rasa Sambal Bawang 
17230,GO Wafer Roll dengan Krim Rasa Vanilla 
17084,GO SAKURA RASA BBQ
18006,GO Wafer Roll dengan Krim Rasa Cokelat 
17931,GORIORIO SNOWKIZ Biskuit Sandwich dengan Krim Pelapis Rasa Susu Vanilla 
17056,GORIORIO CHOKIZ Biskuit Krim Salut Cokelat 
17729,GO Wafer Roll dengan Krim Rasa Cokelat dan Pisang 
18015,GO CREZZ CREZZ Makanan Ringan Ekstrudat Rasa Soya 
16924,GORIORIO O TAM TAM COKLAT
18554,GO CHOCO Minuman Serbuk Cokelat Paduan 
18616,GEMEZ ENAAK
