food,cert
5397,1272
40611,2781
5737,3784
40514,2505
3963,179
5620,3082
41180,1452
4066,4507
39720,920
4569,5414
40882,4986
4022,3306
40884,3564
6109,1307
4731,1848
41152,3564
41172,463
40000,1327
40157,2728
3809,2222
3926,2222
40423,3558
4807,2728
4666,481
40941,1273
4196,1266
40643,3020
39703,2734
40406,2728
39768,40110
5556,724
41372,3461
4734,5861
4435,5411
40448,256
4941,2096
3819,3016
5635,2734
41032,3776
5228,1177
4924,1265
40137,3483
4861,2058
40069,3479
4093,3551
41131,40092
4280,2058
39972,2333
7951,1306
39908,2728
7899,1311
39660,2728
6959,1290
39586,3483
64785,51083
7294,3489
40006,38110
39555,1080
7044,6139
6666,6384
6192,6383
6839,790
40201,2728
7621,6383
8060,502
6203,6740
7915,1830
7712,875
41400,1327
8012,2898
7788,1411
6653,1290
39633,2728
7030,3018
39669,2398
8134,1571
40456,1335
8257,5389
40966,1417
40476,3268
78352,3479
7234,869
7929,5863
7455,3472
40457,1327
7718,6756
40229,866
8129,6767
8052,3473
39909,724
40043,40110
39670,3564
39740,226
6718,3570
7717,7194
39577,3558
6876,1163
6917,1853
39940,432
6922,1853
7514,3106
40791,2505
40454,4507
41457,2728
39897,40443
39798,3483
7444,1261
40733,2728
41462,2236
41151,1494
6437,4529
8048,1341
41407,2728
40366,33213
7903,1127
40259,436
41411,724
7177,4165
41429,3066
6695,1341
39942,3570
64580,1678
41229,41238
39738,1657
6779,3695
40869,3483
39785,3782
41153,1545
40657,40110
39616,3482
39807,2728
6228,1334
39964,2734
7246,3570
40702,1174
7236,2140
40168,40095
7549,3646
6563,790
40863,2768
8102,3489
39805,256
39702,5331
40900,2705
7646,4152
41017,2781
7356,7195
6268,6139
41359,2728
8019,1262
7668,2027
39583,3491
6987,790
40946,2728
39722,1417
6298,3695
41037,2974
6444,3291
6314,7194
40681,365
6300,6383
40648,2728
6905,2691
39918,40092
40494,3483
7757,2102
39685,41239
7991,3478
7671,3472
39871,920
7944,998
41077,3533
7049,1255
41248,40092
39817,436
78448,3479
40811,2728
6539,1255
6896,3489
6585,1290
40968,3522
7620,2693
39706,3483
6908,875
39927,10671
6493,6756
40928,3483
7435,3489
40314,465
6981,2077
40217,2728
78461,476
7723,6402
40019,2597
7441,3547
39834,3461
40408,3570
8081,8321
40980,2728
39876,3622
7476,504
7304,7195
6701,1307
39477,256
7148,2077
40276,3563
7340,1255
41013,226
7257,7221
39701,1851
6286,871
39826,1046
79035,3569
7451,5863
40452,2731
7367,3018
40237,377
40435,2398
39877,2859
7655,3570
39578,1042
6466,5863
41249,38112
39764,1893
8246,1159
41283,3268
8251,3489
40673,2728
39587,3481
7628,3643
41223,2728
40544,26761
7683,1165
6438,873
6894,313
39961,1825
7972,790
8128,3564
6302,1431
7843,593
39609,2735
7230,1400
78701,476
40752,40110
40926,1177
6454,3771
39797,2728
40618,2505
41322,1252
8058,3692
6443,873
41409,3483
40073,1566
40383,2728
41296,10809
6812,3692
7994,1823
7213,3483
40735,3570
7137,6384
7123,4156
39801,3483
8335,3642
39861,2734
40038,2094
7121,2438
6697,3692
40419,391
6545,6756
40160,1417
6992,3489
40341,1909
8167,3489
41049,2505
39475,3268
6332,3489
6942,1163
40852,3483
7416,3516
7379,1163
39884,40116
41112,444
6240,4165
41185,3570
6849,1258
41357,1335
6990,313
40660,3483
7772,3520
6349,1967
40063,2236
8015,3489
41306,2728
7071,2077
7682,7194
40420,432
8261,4507
39696,3483
40355,2310
6542,6383
6230,2412
40933,465
7438,1255
40603,3564
40876,3483
40369,3483
6787,2147
7004,4165
41139,1597
40498,2734
8241,307
41100,8557
8172,7190
40705,1335
7720,6738
40743,2728
40214,256
7002,3489
40415,2728
8200,2053
41196,2666
7112,3289
41404,40087
7508,6139
40543,1417
7270,7221
40482,1797
41309,2505
6479,3641
39860,1494
7946,3082
39539,1417
6654,311
40817,794
7124,1269
40766,3564
41452,1335
39638,1307
6524,6383
8064,1830
40171,3483
39994,3370
7472,3693
7208,1824
41393,3564
6151,6383
7168,6383
39521,13408
40692,40093
6536,1853
41210,1494
6235,6383
6953,6146
6211,6756
41370,3370
7812,3066
40418,3570
40496,3570
7473,3070
40915,2734
8018,875
40631,1474
8010,1410
39850,41238
7527,790
39975,2411
40163,226
40855,920
7992,6139
39858,3661
6995,1159
40865,724
6511,1415
40475,226
7715,7268
6345,1973
7565,1830
41442,6514
41402,3570
40586,36082
7188,790
6956,3520
41307,1108
8286,1830
40512,2728
7766,7190
7847,875
6961,1978
6132,4342
40801,40110
7355,1269
7286,3570
39549,3480
6645,1255
40720,3563
41285,4507
40517,2505
39535,432
7918,3771
39494,3268
6160,1311
40145,3483
6689,869
40802,2728
6711,6772
40149,4465
6705,2025
39525,2728
39514,3570
6449,6784
41324,3483
7973,8324
6761,6382
40600,8557
40215,2414
7466,1255
39751,40110
41367,2505
7804,2147
39471,3551
6147,3773
40233,2728
40567,256
6518,1483
39518,256
7988,873
7098,6382
8137,3015
40436,3483
7952,1430
39849,40093
8126,3107
39523,476
8305,2746
7027,7195
40431,2157
40017,792
40015,41226
40007,2728
40039,3570
40776,38104
6977,875
6811,3692
39533,40110
7446,3570
6321,1823
6673,6138
41002,3018
8280,3070
39915,1417
41053,3727
39479,40119
6581,872
7600,790
6978,1288
40880,2728
6562,1163
7216,1828
39760,3564
39846,3480
7679,7194
41062,1545
6675,3289
39796,256
39620,377
40979,4507
7342,462
6703,3106
40194,3483
40759,1607
6261,460
8026,6405
6537,875
40625,7583
7940,3599
40683,38104
6611,1269
40788,5025
7440,3512
40024,3564
40353,365
7781,6514
41054,41238
41437,2893
8066,1823
40710,3461
7020,1823
8281,873
41187,436
39786,7190
6236,6756
39528,256
40156,4465
8049,7194
40245,1335
39979,7219
39987,3482
6556,6756
7839,1823
41311,3564
6993,873
6331,4506
6363,3602
40409,3570
39640,4465
6307,2140
40268,256
6765,5863
40372,2560
7090,5855
39707,3480
6818,499
6176,3692
39757,415
7938,1285
8011,1255
7904,6402
7371,1571
6471,6383
7006,998
6897,2745
7897,855
6140,515
40614,3370
7989,5855
40637,432
78740,3479
7872,790
40781,40202
41316,3268
7105,6381
6710,1255
41155,1327
39731,3570
40132,724
6506,7194
40189,2414
7464,2140
6269,1853
39985,3483
7603,516
40467,2781
7883,6804
40072,2728
7906,7219
39944,38104
6473,2219
40483,1417
41340,1307
8316,3533
39955,377
6215,3309
6800,3570
41242,1592
7351,6738
40749,2734
6803,1656
40655,1494
39646,1177
39522,834
7566,1163
40236,644
6347,4521
8076,2027
6890,3512
40242,2333
6699,2102
40162,377
6579,4168
6725,1571
7279,3692
6954,3692
7984,2229
39787,365
6749,1341
7028,790
6679,783
40465,2728
40630,183
40925,3483
8216,3489
7851,872
7072,3489
40016,3570
7611,789
40940,256
40520,15635
7022,1400
7900,1290
40487,3482
7409,3692
40901,724
8284,3489
6737,2023
39507,1327
6273,1848
8072,313
7262,4342
7542,872
6704,313
39726,3483
7501,6756
39704,40117
7863,3507
40103,2728
41075,1417
6262,3489
41464,3483
39469,2734
6870,416
40463,3274
8319,3251
39791,1273
40321,2218
6390,873
41065,3570
6491,873
8086,3570
40608,1327
6421,3489
41133,3483
7155,1160
41444,3481
41221,3570
39835,3776
8235,2023
7433,3309
7568,1407
41253,2728
7956,3507
41454,3570
7533,1853
40061,3481
40762,2728
40906,6514
41319,2728
6873,1571
6933,2023
7018,2732
40691,2173
7665,7194
41068,1911
6277,6383
7252,6383
40651,920
41330,2173
7841,2055
40333,4997
7920,3489
41461,415
6344,844
40164,2728
39827,644
8101,3507
40100,985
41045,40088
7924,3773
40786,4465
6881,1312
40684,1442
7461,3771
39564,377
39733,1252
39831,3268
8161,2077
7758,310
40593,38110
39976,256
40311,3483
7467,6741
8169,1307
41392,3483
6397,783
7701,7194
6967,1290
40020,41224
7993,438
39687,377
40481,444
7321,1258
40503,40765
6590,3692
40004,2414
7709,7194
6544,7190
39668,2749
7614,1830
40398,1335
41015,3570
7848,8320
6297,3478
41290,365
39584,3483
7548,3533
39759,2734
41364,2728
8282,5863
7827,1269
41396,3483
7546,1255
40277,3564
6420,3545
40853,10809
7017,3646
6426,3489
40254,2341
41086,40092
40598,834
7339,308
8166,5847
40421,1494
40313,41224
40066,1174
40760,2505
7625,7194
40009,1335
41289,3771
6936,1334
7423,1255
7159,3520
6602,1609
41350,2728
6554,1311
41304,1177
41351,2728
6970,3497
40953,1494
40348,2516
40511,226
8242,790
41468,2505
7354,7195
7011,1290
7750,3507
7700,6403
7360,3489
39736,2411
41106,2728
6677,875
40746,365
7939,6139
39499,41220
7507,6138
6866,1848
8312,3641
39544,2728
6678,3489
7035,3251
40617,40765
7927,3570
7764,1827
40728,432
7879,2898
40709,2728
6142,2099
7145,478
41144,40092
6964,1483
40376,3418
7805,6514
40807,40116
7373,3641
40050,432
40390,2734
40294,3482
7244,1438
8119,2735
41368,40110
7561,1278
6776,875
39645,3551
40344,1172
7424,315
40635,3483
41143,866
8038,1290
39771,3564
8117,1571
40295,3564
40131,852
40493,3622
7330,2102
7965,1623
6973,1290
6322,6138
41136,3564
7696,7194
41182,3570
7795,875
8170,3692
6614,1823
39852,2341
39938,2734
39648,2728
7429,1571
6663,6756
7253,1571
40568,3483
6830,1278
40975,226
40738,1452
40609,1174
6501,1828
6431,2734
40317,985
7742,3533
40539,3430
40587,1461
6285,3598
41441,1743
40889,226
40052,3483
6423,3106
39618,1327
8307,1853
40708,2341
40797,1252
7078,1290
7615,1269
7463,785
40430,1335
40667,1528
7912,1255
40545,1174
7243,2077
7210,504
6880,3642
7584,1823
8205,1290
6721,3282
6293,6139
41072,1327
41254,15635
7452,2734
39732,2157
6239,6756
7122,875
40319,1327
40873,40110
41035,3570
7062,3771
40238,3564
7015,1163
39936,1327
7171,2266
41043,3564
6763,6383
7871,313
6929,1827
41380,2734
6914,1312
39573,2728
39855,40110
8133,4507
41000,3483
6359,1163
40495,2173
39656,436
7009,3602
40573,3483
7358,873
7708,7267
8240,3570
40677,2728
7979,5855
40138,226
7346,1452
39859,3483
40316,1474
7275,506
40930,3491
7106,7189
40885,2728
6150,1853
40962,834
7312,460
6497,1412
7902,460
6409,1290
39808,1335
7592,6514
41050,40110
7907,1450
41263,3483
6275,3251
8125,3771
40748,3570
6997,3646
40012,1335
41426,2505
6418,3771
40041,185
7914,3599
7457,2051
40977,3483
7141,3648
8180,6385
6983,861
6926,3489
7151,3507
41232,2728
7385,3692
6589,1853
40897,1417
41222,38104
6607,7220
7297,2749
40538,3558
7045,8320
7797,6767
6245,503
7242,4529
39713,2728
40533,3483
6244,1828
41278,436
39910,256
6445,789
7329,315
6650,6382
39556,2311
7627,3520
7806,480
40551,1545
40515,40092
7180,1830
6984,307
39699,3436
6658,998
41273,2588
7439,6138
39590,3483
7110,2027
8202,1475
41292,1417
7378,1571
7823,1483
6154,1339
6555,2053
7526,3489
42093,2324
41565,1447
7170,1311
6165,6745
42603,2405
42945,1131
42646,33212
6463,3014
43339,1060
8067,1396
42303,3183
6143,6383
43133,2328
6199,3489
42140,1402
6424,6514
42620,900
42402,1475
42295,316
41923,875
7662,7194
43497,33212
43493,900
7080,806
42882,3520
8233,6141
42645,2222
41790,4556
6498,873
41526,3620
6162,6383
42585,1782
41808,1765
43068,800
42254,6767
41534,2327
41762,6138
7697,4140
7380,3489
43157,313
7289,873
6543,3693
41658,3183
6946,6738
42134,2734
7187,1571
43141,6138
6272,6756
42249,3520
43107,4541
7024,1255
7969,1159
41591,4140
42941,2308
7931,1290
43125,2147
7724,308
42010,3782
6496,3082
7103,313
42384,941
7285,2049
8151,6139
7522,6383
41599,3782
6903,313
42761,873
41590,1475
7881,313
6515,1285
41584,313
42351,3082
41501,2580
6580,3693
7551,7198
42627,922
42828,2106
7036,3641
6453,3066
41603,3782
7204,416
42258,900
6656,2142
41760,3111
7290,308
7598,7194
43519,3480
6510,1290
43312,2324
6400,7221
43047,3602
42451,1098
8248,3494
42790,670
43219,2574
6131,2147
42125,920
6287,3478
7976,1439
6127,844
42238,866
7954,7221
41700,3782
6337,6138
43427,2575
6674,3692
42898,810
6336,1255
42135,184
42346,875
7728,3489
43284,7193
42301,3535
6541,7194
43273,1266
7807,873
7767,1852
42593,1450
43529,900
42868,2575
6592,313
7876,6383
42206,800
7069,3106
8255,460
43156,42822
42002,43296
43025,2175
41548,2106
6482,3547
6412,3771
42343,8692
6600,789
7283,3620
41831,900
6234,462
43413,3771
6672,1258
42944,3082
6522,1255
43144,5387
7129,1288
6885,4156
8201,3646
7003,1267
43127,900
8118,2077
6401,2023
7488,1445
42175,5387
7691,1261
7174,7267
42440,2732
42907,175
6911,5847
42453,3197
7545,6138
43240,9452
6852,1307
41544,2328
6214,873
41490,11550
42386,313
41751,2409
43082,2099
7537,6780
7680,7194
41825,2325
8135,3771
42047,2025
6247,6383
7722,2220
8039,1255
41643,922
7218,873
43081,3480
41693,184
43340,3782
42762,2140
7202,873
42893,1398
6137,873
42006,2973
42177,33212
7143,1853
41921,3518
6547,3289
42344,3692
7273,914
7811,3692
42786,1972
6781,6136
6639,3507
6248,873
43069,1450
8179,1261
42711,29656
79215,3479
43017,4164
7666,7194
42234,7193
79244,476
42060,875
6258,873
41915,1060
6999,3533
43386,23424
41646,8689
7362,2147
6488,315
41855,8692
7893,3533
6360,6141
41797,2106
42610,405
42078,1334
8275,6383
42425,23791
43020,1439
6439,6379
6620,593
43430,2325
6441,463
42333,2324
6548,3692
7835,461
8110,2025
42388,335
6440,2734
42875,34682
42935,3066
43097,2505
42214,33212
6838,3473
41943,1891
7311,3692
7964,593
6888,3512
43230,3495
7856,3017
7068,1261
43233,3111
7341,527
7335,3512
7034,1339
41546,920
8078,1475
42268,3282
7828,313
42946,7190
43505,875
43508,1972
8132,4342
43308,6767
42037,3481
7298,2140
6860,3489
41926,4152
6361,7267
42527,1334
6752,2088
41781,2325
41835,2331
41664,1341
6587,2437
42595,3480
7702,7194
42488,3535
6950,3264
6572,3321
6955,4465
41549,938
8146,3489
42821,2147
6669,3289
42114,855
6168,830
6185,3066
42920,3520
42045,3564
43257,1312
7762,2027
7554,1571
43288,2331
7070,1853
43262,11552
42233,1273
42294,1307
43480,1164
41624,41746
41729,8689
7910,3018
41787,3472
6713,873
42718,691
8003,6134
7648,872
7192,1821
6918,5855
42803,42474
7288,2691
42167,6767
7214,1290
42909,2331
7079,3489
42336,3599
7917,6756
7057,2027
42087,871
6944,313
42110,2516
7116,3489
42339,33212
7618,3538
6935,6756
6309,3620
7503,6383
7663,7194
43444,43300
6715,3771
7007,3771
41535,42469
43161,2309
7777,6139
43470,3782
8138,593
42950,2325
8114,1163
8157,6139
42376,11693
7521,3482
42174,3570
8098,6755
8187,1571
41492,188
41575,569
42857,3782
43083,3486
42232,787
6227,3018
7707,7194
6805,6764
42719,1765
43252,564
42328,855
7562,785
42723,312
43139,42225
41932,15602
6219,6734
41947,1257
7957,3489
42738,2331
7241,872
7482,1269
8164,1269
43113,1811
6433,6402
43143,2222
6625,3489
43248,871
8034,3018
6372,2032
42934,1117
8215,1269
42074,899
7025,3642
42105,3566
6427,875
41758,3782
6731,6785
42370,1450
42845,1255
42041,922
7560,307
42791,43293
7368,1255
7095,3563
6315,503
8260,7219
8062,2229
8097,1290
42768,192
7301,1285
6746,5855
7474,7189
41850,6767
8030,462
41630,3480
7685,3489
41886,313
41793,4164
8123,1853
7398,1269
41828,1159
7084,3771
42799,1832
7531,312
42136,3535
6768,6754
6858,873
42201,33212
6442,790
42321,9452
7505,2412
43420,1159
6432,2734
8165,3782
42267,5387
43225,3082
6559,1269
6212,2027
41567,3782
6619,2140
43397,422
41754,8692
42793,405
7411,3494
42727,1398
7815,1973
42631,3309
42894,4342
41493,1396
42385,1278
7624,3106
41997,920
6825,1258
43485,3480
7523,1339
6350,2142
43363,1450
7650,3489
7493,6139
6571,3692
42327,873
8036,3489
7468,1255
42964,1450
6284,6383
42147,2324
42981,2660
41738,2025
42478,1431
6377,1827
6508,3520
41522,2331
41898,923
7630,3771
7563,6391
42335,2775
43415,3567
42456,3512
6919,1823
7096,1307
43482,4164
7083,3771
43428,1334
42661,2222
7753,6766
43330,4161
7640,6514
7729,6738
6201,1395
42693,2440
41875,2405
8247,1311
6343,1445
7485,6789
41925,23424
42031,593
42549,2025
42506,6138
41883,10671
7209,1824
41635,952
8188,6381
42960,313
6724,3489
42862,457
42442,9452
7651,873
7605,1823
42989,43296
8219,7195
41761,1450
7447,3693
6649,6756
42423,3480
7075,856
43343,1334
8310,1273
6532,6375
7752,3602
7012,316
42289,42867
43463,42473
41616,43293
7959,1311
6406,6383
6631,875
7773,4140
42126,2331
6661,6383
43275,1475
6727,1395
43214,900
7182,6769
42691,4465
7934,6756
42052,4164
7506,3070
6573,7267
6369,6767
7822,1311
42978,4160
8141,785
42182,3782
41717,3567
7186,3692
6612,3538
7833,2051
43478,3264
7860,1823
41987,10839
43000,33212
41694,1475
42495,9431
6392,6770
43118,3520
41532,2077
42952,1450
7905,8323
42139,900
7363,2024
6465,439
42834,3692
6833,2077
8291,2898
7352,7195
41779,4556
7347,1159
7780,873
43056,1340
42383,313
7402,2028
7617,1830
42600,3459
42614,3507
7469,308
41504,4152
8271,1851
43265,569
7133,1334
42086,4164
6659,5847
8153,1285
41876,29075
8073,873
6759,3535
42028,871
42019,1893
7953,1341
43389,1773
6813,3520
42537,793
8124,7267
42406,2877
6436,806
43179,800
6683,311
42814,3480
7498,3647
6762,1571
41687,570
6174,315
42700,922
42602,5005
42772,3480
42073,7586
8185,789
8092,2898
7808,5855
41733,875
6865,3776
42916,899
8325,6383
43362,2574
7085,1400
42524,1450
6994,3646
43325,3576
41910,1792
42771,1972
43172,875
6850,1258
43024,19105
8077,2062
41698,43293
43104,1116
7513,1311
41678,2325
8218,516
43504,859
7610,4161
42068,17112
7491,1853
8297,3104
7784,875
43205,43293
6135,3489
41912,899
6604,2140
41640,3432
7430,1001
6348,6383
41857,33212
6760,5863
42352,3432
7818,6139
8139,5866
7163,2077
43371,2332
8177,471
6798,460
8292,1823
41625,192
6387,7190
43187,19822
7901,806
42420,2578
7478,3070
43100,3782
6702,3251
8156,7194
42628,6767
43079,3567
43223,313
7926,1853
43065,2331
42391,1832
6660,5863
41928,5387
6694,6780
41600,9431
42564,899
42797,1159
6323,5389
7154,3495
42307,3782
8229,2896
43282,1018
7256,7221
43511,43296
6283,2140
7814,458
41713,313
6455,3490
6565,1400
42438,19171
8318,2898
42752,5387
6523,7219
6622,460
6988,4342
42400,4161
64138,5414
42004,1462
41916,2749
7414,3646
42883,2025
42933,34682
43053,1117
41611,4161
6301,7194
7483,593
41807,2331
8042,1258
6184,1334
43078,1255
42922,422
7885,5387
42462,313
6368,1163
42503,1450
6629,5855
43021,4165
42866,3021
7656,1853
42033,4154
7292,800
42405,10671
7333,2140
78720,476
6356,5855
7386,3645
42489,3122
41711,3082
41935,1475
7657,472
43465,2877
6553,1343
42947,313
7031,1830
6538,1830
43196,2280
7534,1852
43094,2147
41671,10671
6376,873
8300,1261
43145,42469
6568,3107
41911,2331
43018,8689
7829,2077
42685,1131
6527,4165
6265,1159
42956,33212
7594,3483
7041,7193
6197,1823
42347,1773
43515,855
6316,1337
42373,2594
7622,4548
41948,176
8084,1271
43211,3423
42651,2222
7245,6383
42124,5387
41822,2106
41579,42483
8025,1848
42648,313
6584,1660
42612,1972
7689,1311
41542,2077
43475,177
7217,3535
42130,1258
7227,1452
7144,873
43138,19105
7010,1258
42815,3782
8181,6138
43402,3082
7265,5847
43495,23253
7407,3512
42613,27051
42841,3782
42818,1018
42538,1375
6167,3695
6817,483
42707,42467
41972,1972
7324,462
7114,6383
43366,1941
41682,4161
7783,4140
8089,8095
43101,42867
7612,791
42959,11693
42172,2575
7344,6514
43501,855
7687,3564
43032,42822
7037,1341
7032,3646
42566,1307
41553,8692
42035,2025
7443,3289
42849,1273
41530,3458
7400,4548
43102,1462
6837,1290
43168,176
42000,2706
41610,900
6467,6738
42967,1116
6516,6383
42813,3480
7925,2032
42458,3570
7638,2693
42326,2106
43310,7219
42116,185
6175,6383
7313,3599
42325,313
6389,1265
42741,2222
6753,4165
43452,8689
8016,5864
42570,13764
8331,873
6842,3646
41680,4140
7575,1269
41705,2740
7458,1656
41901,3782
7399,5387
43349,1060
6155,1400
43152,256
7588,1828
6472,6383
42043,11551
42896,3480
7492,3489
7854,6767
7998,2898
42638,2016
79294,2097
6325,4342
41933,310
8309,3489
7747,5855
42428,4140
7866,1823
42713,2331
78623,2558
7384,307
6399,2056
42040,2106
41708,1329
42625,4165
42635,313
7231,3776
7477,6783
41889,3480
7118,785
41757,3535
42642,2222
42349,3082
43209,6474
41892,2734
6519,3483
7761,1341
42591,1475
42561,875
7645,790
42050,3321
8044,3478
6969,2099
43067,5387
7908,6139
42395,1337
43285,4140
6644,1306
42286,873
42356,313
7573,3692
7623,416
6930,1288
8013,1255
43237,3480
41685,8692
6750,3251
7670,6139
41703,2061
42200,1841
6646,6756
42843,5387
7659,7194
42858,2729
6222,4506
8189,1269
43319,335
6989,4525
41545,405
6708,3264
41839,11408
7857,6138
6180,3643
42021,2728
6305,6474
42243,3481
41620,6767
6194,1483
8288,6146
43454,997
8236,3647
8085,6754
41811,335
42379,3576
7895,6383
42180,5389
43345,6138
42065,6767
43277,1773
41622,8692
6502,3489
7609,1967
43406,5387
79291,3479
7494,460
41766,1893
6685,873
41627,1450
7173,800
43412,593
6330,873
42608,3480
7590,1163
7785,1261
43228,3082
7705,7194
42396,3520
6495,4465
42107,1972
41727,3309
42697,2896
7838,7222
6122,1821
42575,1257
42149,42867
41697,2574
8225,6383
7694,7194
41520,11552
7403,7195
7005,6738
6609,6145
7484,8323
6224,6738
43481,2163
41572,3520
7199,2140
42306,1450
6370,6383
41961,478
6726,7195
42897,2016
42056,1098
8253,1571
7088,1853
42565,192
42903,2099
6670,1290
7431,3291
43016,2759
42965,3620
6460,478
42216,3620
42084,3480
8302,1571
7820,1853
42782,8692
6205,499
42748,33212
6867,896
7427,2898
8327,5863
41659,1257
42824,875
7840,3533
7310,1832
41880,806
41832,2147
43159,922
43231,2160
6815,2733
42265,793
8173,873
7846,790
41613,9452
41684,1353
7453,1269
42058,195
42796,3782
41557,313
7370,3472
64159,5414
6469,1160
